Ambient Temperature(C): 26.1
Ambient Pressure(in Hg): 30.06
30.06
Time(s)	T1(Deg C)	T2(Deg C)	P1(PSI)	P2(PSI)	Mass Flowrate(g/min)
282.40	26.80	25.30	38.80	-5.50	40.32
282.50	26.80	25.20	39.00	-5.70	40.33
282.60	26.80	25.20	39.00	-5.50	40.33
282.70	26.70	25.20	38.70	-5.30	40.32
282.80	26.80	25.30	39.20	-5.20	40.33
282.90	26.80	25.30	39.00	-5.30	40.35
283.00	26.80	25.20	39.20	-5.70	40.33
283.10	26.70	25.30	37.20	-5.50	40.34
283.20	26.70	25.30	39.20	-5.70	40.30
283.30	26.90	25.30	39.00	-5.80	40.30
283.40	26.70	25.30	39.20	-5.50	40.37
283.50	26.70	25.30	39.20	-5.50	40.33
283.60	26.70	25.30	39.00	-5.50	40.33
283.70	26.70	25.20	39.20	-6.00	40.26
283.80	26.70	25.20	39.20	-5.70	40.30
283.90	26.60	25.10	39.20	-5.30	40.37
284.00	26.60	25.10	39.20	-6.00	40.34
284.10	26.70	25.10	39.30	-5.20	40.33
284.20	26.80	25.30	38.80	-5.50	40.39
284.30	26.80	25.30	38.80	-5.30	40.30
284.40	26.80	25.20	38.80	-5.30	40.29
284.50	26.80	25.20	39.30	-5.30	40.30
284.60	26.70	25.20	38.80	-5.80	40.34
284.70	26.70	25.20	39.00	-5.80	40.33
284.80	26.80	25.20	39.20	-5.50	40.37
284.90	26.80	25.20	39.30	-5.70	40.32
285.00	26.90	25.30	39.00	-5.30	40.34
285.10	26.80	25.30	39.20	-5.20	40.33
285.20	26.80	25.30	39.20	-5.50	40.35
285.30	26.70	25.30	39.20	-5.50	40.30
285.40	26.90	25.30	38.70	-5.50	40.32
285.50	26.90	25.30	39.30	-5.30	40.29
285.60	26.70	25.20	39.30	-5.70	40.29
285.70	26.80	25.30	39.50	-5.70	40.29
285.80	26.90	25.30	39.00	-5.30	40.29
285.90	26.90	25.30	39.30	-5.50	40.24
286.00	26.70	25.20	38.80	-5.30	40.24
286.10	26.80	25.20	39.20	-5.70	40.29
286.20	26.80	25.20	39.00	-5.50	40.30
286.30	26.80	25.30	39.00	-5.50	40.32
286.40	26.80	25.30	39.20	-5.70	40.29
286.50	26.80	25.30	39.30	-5.70	40.30
286.60	26.80	25.30	38.70	-5.20	40.36
286.70	26.70	25.20	39.20	-5.30	40.29
286.80	26.70	25.20	39.00	-5.50	40.36
286.90	26.60	25.20	39.50	-5.70	40.37
287.00	26.70	25.40	39.50	-5.70	40.29
287.10	26.70	25.40	39.20	-5.50	40.33
287.20	26.80	25.30	39.20	-5.30	40.29
287.30	26.70	25.30	38.80	-5.30	40.29
287.40	26.70	25.30	38.70	-5.30	40.29
287.50	26.70	25.20	38.80	-5.50	40.29
287.60	26.80	25.30	38.70	-5.20	40.30
287.70	26.80	25.30	39.20	-5.70	40.30
287.80	26.70	25.40	39.00	-5.50	40.36
287.90	26.70	25.20	39.00	-5.50	40.32
288.00	26.70	25.20	38.70	-5.80	40.30
288.10	26.90	25.30	38.70	-5.20	40.34
288.20	26.70	25.30	39.20	-5.80	40.32
288.30	26.70	25.30	39.20	-5.30	40.32
288.40	26.80	25.40	39.00	-5.20	40.29
288.50	26.80	25.30	39.20	-5.70	40.29
288.60	26.80	25.30	39.00	-5.70	40.32
288.70	26.60	25.30	39.00	-5.20	40.27
288.80	26.70	25.30	39.00	-5.20	40.34
288.90	26.70	25.30	38.70	-5.30	40.30
289.00	26.70	25.20	39.00	-5.50	40.32
289.10	26.70	25.20	39.20	-5.50	40.29
289.20	26.70	25.20	38.50	-5.70	40.29
289.30	26.80	25.40	39.30	-5.00	40.32
289.40	26.70	25.20	39.00	-5.70	40.29
289.50	26.70	25.20	38.80	-5.50	40.34
289.60	26.70	25.20	39.00	-5.00	40.29
289.70	26.80	25.30	39.00	-5.00	40.34
289.80	26.80	25.30	38.70	-5.30	40.34
289.90	26.90	25.40	39.30	-5.30	40.32
290.00	26.80	25.30	39.20	-5.80	40.30
290.10	26.80	25.30	39.30	-5.70	40.33
290.20	26.70	25.30	38.70	-5.50	40.28
290.30	26.70	25.20	38.20	-5.30	40.32
290.40	26.70	25.20	39.00	-5.50	40.33
290.50	26.80	25.30	39.20	-6.00	40.30
290.60	26.70	25.20	39.20	-6.00	40.32
290.70	26.80	25.40	38.80	-5.70	40.33
290.80	26.80	25.40	38.10	-5.30	40.32
290.90	26.70	25.40	39.00	-5.70	40.29
291.00	26.70	25.20	39.00	-5.50	40.30
291.10	26.70	25.20	39.00	-5.70	40.32
291.20	26.80	25.20	39.00	-5.30	40.32
291.30	26.70	25.40	38.80	-5.20	40.34
291.40	26.70	25.40	38.50	-5.30	40.34
291.50	26.80	25.30	38.50	-5.30	40.39
291.60	26.80	25.30	39.00	-5.20	40.32
291.70	26.70	25.30	39.20	-5.30	40.29
291.80	26.70	25.30	38.70	-5.50	40.34
291.90	26.70	25.30	38.80	-5.30	40.36
292.00	26.70	25.30	39.30	-5.70	40.32
292.10	26.70	25.40	39.00	-5.20	40.29
292.20	26.70	25.30	39.00	-5.50	40.30
292.30	26.70	25.30	39.00	-5.30	40.28
292.40	26.80	25.20	39.00	-5.30	40.29
292.50	26.60	25.10	39.00	-5.80	40.30
292.60	26.60	25.10	39.30	-5.00	40.33
292.70	26.70	25.20	38.80	-5.70	40.28
292.80	26.60	25.20	38.70	-5.80	40.28
292.90	26.60	25.20	36.80	-5.00	40.23
293.00	26.60	25.30	39.00	-5.30	40.30
293.10	26.80	25.30	39.20	-4.90	40.30
293.20	26.70	25.30	39.20	-4.90	40.26
